article_id,entity,sentence,label,confidence
67,Flotilla,"In addition to humanitarian aid, the Flotilla was also carrying 750 aid workers and supporters.",Humanitarian,0.9541309475898744
67,the Gaza Freedom Flotilla,"On May 31, 2010, the Gaza Freedom Flotilla comprising of the Mavi Marmara, Sfendoni, Challenger I, Eleftheri Mesogios, Gazza I and Defne Y vessels, departed with the aim of delivering humanitarian aid to Gaza but were confronted with an raid and intervention by Israeli military forces.",Humanitarian,0.9524264335632324
67,"Challenger I, Eleftheri Mesogios","On May 31, 2010, the Gaza Freedom Flotilla comprising of the Mavi Marmara, Sfendoni, Challenger I, Eleftheri Mesogios, Gazza I and Defne Y vessels, departed with the aim of delivering humanitarian aid to Gaza but were confronted with an raid and intervention by Israeli military forces.",Humanitarian,0.9524264335632324
67,Gaza,"On May 31, 2010, the Gaza Freedom Flotilla comprising of the Mavi Marmara, Sfendoni, Challenger I, Eleftheri Mesogios, Gazza I and Defne Y vessels, departed with the aim of delivering humanitarian aid to Gaza but were confronted with an raid and intervention by Israeli military forces.",Humanitarian,0.9524264335632324
68,Freedom Flotilla',A so-called 'Freedom Flotilla' of ships headed for Gaza on a humanitarian mission has been stopped in its tracks after one of their ships was attacked by drones.,Humanitarian,0.9733471870422364
68,Gaza,A so-called 'Freedom Flotilla' of ships headed for Gaza on a humanitarian mission has been stopped in its tracks after one of their ships was attacked by drones.,Humanitarian,0.9733471870422364
68,Gaza,"The N-G-O behind the flotilla has pointed the finger at Israel, whose two-month-long blockade of Gaza has seen the enclave pushed to the brink.",Political,0.9439940452575684
68,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, an N-G-O sending a number of ships filled with food and medicine to the besieged territory of Gaza, uploaded footage of a fire on one of its vessels, the 'Conscience', and holes blown through the hull of the ship.",Neutral,0.801240086555481
68,Huwaida Arraf,"While it is not yet clear who is behind the attack, Huwaida Arraf, an organiser for the Freedom Flotilla has pointed the finger at Israel.",Political,0.891966700553894
68,the Freedom Flotilla,"While it is not yet clear who is behind the attack, Huwaida Arraf, an organiser for the Freedom Flotilla has pointed the finger at Israel.",Political,0.891966700553894
68,the Freedom Flotilla,"But for those activists attempting to disobey the Israeli blockade and provide vital aid to Palestinians, this attack on the Freedom Flotilla has been a setback.",Political,0.764482319355011
68,Surya McEwan,S-B-S spoke to Australian activist Surya McEwan who was due to join the Gaza aid ship just hours after it was struck by drones.,Humanitarian,0.9448122382164
68,Gaza,S-B-S spoke to Australian activist Surya McEwan who was due to join the Gaza aid ship just hours after it was struck by drones.,Humanitarian,0.9448122382164
69,Conscience,"TEHRAN - On May 2, 2025, the Conscience, a vessel belonging to the Freedom Flotilla Coalition (FFC) carrying humanitarian aid and activists to Gaza, was attacked by armed drones in international waters near Malta.",Humanitarian,0.9083037972450256
69,the Freedom Flotilla Coalition,"TEHRAN - On May 2, 2025, the Conscience, a vessel belonging to the Freedom Flotilla Coalition (FFC) carrying humanitarian aid and activists to Gaza, was attacked by armed drones in international waters near Malta.",Humanitarian,0.9083037972450256
69,FFC,"TEHRAN - On May 2, 2025, the Conscience, a vessel belonging to the Freedom Flotilla Coalition (FFC) carrying humanitarian aid and activists to Gaza, was attacked by armed drones in international waters near Malta.",Humanitarian,0.9083037972450256
69,The Gaza Strip,"The Gaza Strip is currently experiencing a severe humanitarian crisis as a result of this blockade, which limits the entry of necessities like food, medicine, and fuel.",Humanitarian,0.9118285179138184
69,The Freedom Flotilla Coalition,The Freedom Flotilla Coalition has been organizing missions to Gaza for years to challenge the blockade and deliver humanitarian aid.,Humanitarian,0.9536619186401368
69,Gaza,The Freedom Flotilla Coalition has been organizing missions to Gaza for years to challenge the blockade and deliver humanitarian aid.,Humanitarian,0.9536619186401368
69,Francesca Albanese,"Francesca Albanese, the UN Special Rapporteur on the Palestinian territories, said she got a worried call from the Freedom Flotilla crew and urged countries to support them.",Political,0.7045173645019531
69,Gaza,The ICJ finished a week of hearings on May 2 on whether Israel is required to guarantee the uninterrupted flow of important humanitarian assistance to Palestinians in Gaza and the West Bank.,Humanitarian,0.9759633541107178
69,the West Bank,The ICJ finished a week of hearings on May 2 on whether Israel is required to guarantee the uninterrupted flow of important humanitarian assistance to Palestinians in Gaza and the West Bank.,Humanitarian,0.9759633541107178
69,ICJ,These ICJ hearings also provide important legal and humanitarian context regarding the drone attack on the Gaza aid flotilla.,Humanitarian,0.9930645227432252
70,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN 30 people were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time Friday (6 p.m. ET Thursday).",Humanitarian,0.8889752626419067
70,FFC,"The Freedom Flotilla Coalition (FFC), which is campaigning to end Israel’s blockade of Gaza, told CNN 30 people were aboard its ship carrying humanitarian aid when the alleged attack happened just after midnight local time Friday (6 p.m. ET Thursday).",Humanitarian,0.8889752626419067
70,The Armed Forces of Malta,The Armed Forces of Malta confirmed there had been a fire on a ship that has now been extinguished.,Military,0.8968920111656189
70,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition describes itself on its website as an international network of pro-Palestinian activists working to end Israel’s blockade of Gaza and deliver humanitarian aid to the besieged enclave by taking direct, non-violent action.",Humanitarian,0.8058450222015381
70,Israel,"Gaza has been under Israeli military siege since the October 7, 2023, Hamas deadly attacks on Israel.",Military,0.8324438333511353
70,Israel,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
70,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Humanitarian,0.8445852994918823
70,Gaza,"Israel imposed a full humanitarian blockade of Gaza on March 2, cutting off food, medical supplies, and other aid to the more than 2 million Palestinians who live in the territory.",Political,0.7297266721725464
71,Thunberg,Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Hamas-run Gaza.,Political,0.8966320157051086
71,the Freedom Flotilla's,Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Hamas-run Gaza.,Political,0.8966320157051086
71,Hamas,Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Hamas-run Gaza.,Political,0.8966320157051086
71,Gaza,Thunberg told Reuters she was in Malta and had been supposed to board the ship as part of the Freedom Flotilla's planned action in support of Hamas-run Gaza.,Political,0.8966320157051086
71,Conscience,"The NGO published video footage, filmed in darkness, showing a fire on one of its ships, the Conscience.",Humanitarian,0.8665735125541687
71,Gaza,"""I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel's illegal siege on Gaza,"" she said.",Humanitarian,0.9403745532035828
71,Gaza,"""I was part of the group who was supposed to board that boat today to continue the voyage towards Gaza, which is one of many attempts to open up a humanitarian corridor and to do our part to keep trying to break Israel's illegal siege on Gaza,"" she said.",Humanitarian,0.9403745532035828
72,Malta,"Activists from Malta were reportedly expected to join the mission, and the ship was intended to deliver humanitarian aid to Gaza.",Humanitarian,0.9824935793876648
72,Gaza,"Activists from Malta were reportedly expected to join the mission, and the ship was intended to deliver humanitarian aid to Gaza.",Humanitarian,0.9824935793876648
73,Conscience,"Medea Benjamin reports on the attack on Conscience, a ship in the Freedom Flotilla Coalition, which has been challenging Israel’s maritime blockade of Gaza since 2008.",Political,0.9228470325469972
73,the Freedom Flotilla Coalition,"Medea Benjamin reports on the attack on Conscience, a ship in the Freedom Flotilla Coalition, which has been challenging Israel’s maritime blockade of Gaza since 2008.",Political,0.9228470325469972
73,Gaza,"Medea Benjamin reports on the attack on Conscience, a ship in the Freedom Flotilla Coalition, which has been challenging Israel’s maritime blockade of Gaza since 2008.",Political,0.9228470325469972
73,Conscience,"A tug vessel sprays water to extinguish a fire aboard The Conscience, a ship from the Gaza Freedom Flotilla, during a nighttime emergency on Friday.",Humanitarian,0.795189619064331
73,the Gaza Freedom Flotilla,"A tug vessel sprays water to extinguish a fire aboard The Conscience, a ship from the Gaza Freedom Flotilla, during a nighttime emergency on Friday.",Humanitarian,0.795189619064331
73,the Freedom Flotilla Coalition,"The Conscience is part of the Freedom Flotilla Coalition, a network of international activists that has been challenging Israel’s maritime blockade of Gaza since 2008.",Political,0.8069013357162476
73,Gaza,"The Conscience is part of the Freedom Flotilla Coalition, a network of international activists that has been challenging Israel’s maritime blockade of Gaza since 2008.",Political,0.8069013357162476
73,CNN,"According to CNN, flight-tracking data from ADS-B Exchange showed that an Israeli Air Force C-130 Hercules aircraft departed from Israel early Thursday afternoon and flew at low altitude over eastern Malta for an extended period.",Military,0.8037564158439636
73,Israeli Air Force,"According to CNN, flight-tracking data from ADS-B Exchange showed that an Israeli Air Force C-130 Hercules aircraft departed from Israel early Thursday afternoon and flew at low altitude over eastern Malta for an extended period.",Military,0.8037564158439636
73,Israel,"According to CNN, flight-tracking data from ADS-B Exchange showed that an Israeli Air Force C-130 Hercules aircraft departed from Israel early Thursday afternoon and flew at low altitude over eastern Malta for an extended period.",Military,0.8037564158439636
73,The Gaza Freedom Flotilla,The Gaza Freedom Flotilla was attacked by drones in international waters before it could deliver humanitarian aid to Gaza.,Humanitarian,0.9788790941238404
73,Conscience,"In videos circulating after the recent strike, Behesti is seen walking through the damaged interior of the Conscience, his voice resolute as he condemns what he believes was another Israeli act of aggression against civilians on a humanitarian mission.",Humanitarian,0.9681715369224548
73,Conscience,The Conscience was carrying no weapons.,Humanitarian,0.9873738288879396
74,Gaza,"Live updates: Follow the latest on Israel-Gaza
All the people on board a Gaza aid flotilla are safe after the vessel was hit by drones in international waters off Malta in the early hours of Friday.",Humanitarian,0.8525731563568115
74,Gaza,The humanitarian operation was organised by a coalition of 12 rights groups who aim to deliver aid to Gaza.,Humanitarian,0.9608006477355956
74,Gaza,The flotilla's press officer told CNN that 30 people were on board the ship carrying aid to Gaza.,Humanitarian,0.8292360901832581
75,Gaza,"Israel blamed for attack on Gaza-bound aid ship

Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.

by Neta Bar  Published on 05-02-2025 11:13 Last modified: 05-02-2025 11:16

Israel blamed for attack on Gaza-bound aid ship
Reuters/Government of Malta
A tug vessel puts out a fire on the Gaza Freedom Flotilla vessel Conscience outside Maltese territorial waters on May 2, 2025 | Photo:",Humanitarian,0.8948788046836853
75,Freedom Flotilla,"Israel blamed for attack on Gaza-bound aid ship

Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.

by Neta Bar  Published on 05-02-2025 11:13 Last modified: 05-02-2025 11:16

Israel blamed for attack on Gaza-bound aid ship
Reuters/Government of Malta
A tug vessel puts out a fire on the Gaza Freedom Flotilla vessel Conscience outside Maltese territorial waters on May 2, 2025 | Photo:",Humanitarian,0.8948788046836853
75,Gaza,"Israel blamed for attack on Gaza-bound aid ship

Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.

by Neta Bar  Published on 05-02-2025 11:13 Last modified: 05-02-2025 11:16

Israel blamed for attack on Gaza-bound aid ship
Reuters/Government of Malta
A tug vessel puts out a fire on the Gaza Freedom Flotilla vessel Conscience outside Maltese territorial waters on May 2, 2025 | Photo:",Humanitarian,0.8948788046836853
75,Gaza,"Israel blamed for attack on Gaza-bound aid ship

Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.

by Neta Bar  Published on 05-02-2025 11:13 Last modified: 05-02-2025 11:16

Israel blamed for attack on Gaza-bound aid ship
Reuters/Government of Malta
A tug vessel puts out a fire on the Gaza Freedom Flotilla vessel Conscience outside Maltese territorial waters on May 2, 2025 | Photo:",Humanitarian,0.8948788046836853
75,"Reuters/Government of Malta

Gaza Freedom Flotilla","Reuters/Government of Malta

Gaza Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.",Humanitarian,0.9525554776191713
75,"Reuters/Government of Malta

Gaza Freedom Flotilla","Reuters/Government of Malta

Gaza Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.",Political,0.8437544107437134
75,Gaza,"Reuters/Government of Malta

Gaza Freedom Flotilla activists claimed Friday that Israel attacked one of their vessels carrying humanitarian aid to Gaza near the coast of Malta in international waters.",Humanitarian,0.9525554776191713
76,Conscience,"In the early hours of May 2, 2025, the humanitarian aid ship the Conscience, operated by the Freedom Flotilla Coalition, was struck by drones in international waters near Malta.",Humanitarian,0.9853389263153076
76,the Freedom Flotilla Coalition,"In the early hours of May 2, 2025, the humanitarian aid ship the Conscience, operated by the Freedom Flotilla Coalition, was struck by drones in international waters near Malta.",Humanitarian,0.9853389263153076
76,Tunisia,"The attack caused significant damage, ignited a fire, and disabled the ship, which was traveling from Tunisia to Gaza to deliver essential supplies and protest Israel's siege.",Political,0.7900549173355103
76,Gaza,"The attack caused significant damage, ignited a fire, and disabled the ship, which was traveling from Tunisia to Gaza to deliver essential supplies and protest Israel's siege.",Political,0.7900549173355103
76,Palau,"The group shared a statement on social media:
The vessel, registered under the Palau flag, was en route to deliver food and medical supplies and bring 30 global peace activists including climate activist Greta Thunberg to Gaza.",Humanitarian,0.9317739009857178
76,Malta,"Prime Minister Robert Abela said Malta is willing to facilitate repairs once the cargo is verified as solely humanitarian, stressing national security concerns.",Security,0.8791003227233887
76,Malta,"Prime Minister Robert Abela said Malta is willing to facilitate repairs once the cargo is verified as solely humanitarian, stressing national security concerns.",Humanitarian,0.8733319640159607
76,Gaza,"“It was a big story, more than 600 humanitarian activists, politicians, and doctors from 40 different nations had put together this fleet to deliver things like baby incubators and medicine to the people of Gaza,” one of the survivors recalls.",Humanitarian,0.943317711353302
77,Freedom Flotilla,"[Freedom Flotilla]
A humanitarian aid ship bound for Gaza with 16 people on board left crippled by a drone attack was rescued by Maltese forces, local media reported today.",Humanitarian,0.9933275580406188
77,Gaza,"[Freedom Flotilla]
A humanitarian aid ship bound for Gaza with 16 people on board left crippled by a drone attack was rescued by Maltese forces, local media reported today.",Humanitarian,0.9933275580406188
78,Gaza,"[Last Update: Friday, 02 May 2025 7:56 PM]

The ship bound for Gaza carrying humanitarian aid and activists was bombed by drones in international waters off Malta early on May 2, 2025.",Humanitarian,0.9331717491149902
78,Freedom Flotilla,An international human rights organization has called for an independent probe into an Israeli drone attack on a Freedom Flotilla vessel carrying humanitarian aid to the besieged Gaza Strip.,Humanitarian,0.9355669617652892
78,Freedom Flotilla,An Israeli drone strike hit a Freedom Flotilla vessel carrying humanitarian aid to Gaza.,Humanitarian,0.9906984567642212
78,Gaza,The human rights monitor stressed that the failure to take action will only encourage further attacks on humanitarian missions and worsen the catastrophe unfolding in Gaza.,Humanitarian,0.7692198157310486
78,Gaza,The rights organization also demanded “guarantees for safe sea passage for humanitarian aid bound for Gaza.”,Humanitarian,0.9021222591400146
78,the Gaza Freedom Flotilla,"A vessel belonging to the Gaza Freedom Flotilla came under attack by an Israeli drone strike in international waters near Malta, while it was attempting to bring humanitarian aid to the besieged Palestinian territory.",Humanitarian,0.9589070081710817
78,the Freedom Flotilla,"The drone strike took place as the Freedom Flotilla is campaigning to end the Tel Aviv regime’s siege of Gaza, which is exacerbating the humanitarian situation and causing severe shortages of basic necessities, including food and medical supplies.",Humanitarian,0.9109354615211488
78,the Freedom Flotilla,"The drone strike took place as the Freedom Flotilla is campaigning to end the Tel Aviv regime’s siege of Gaza, which is exacerbating the humanitarian situation and causing severe shortages of basic necessities, including food and medical supplies.",Political,0.905491590499878
78,Gaza,"The drone strike took place as the Freedom Flotilla is campaigning to end the Tel Aviv regime’s siege of Gaza, which is exacerbating the humanitarian situation and causing severe shortages of basic necessities, including food and medical supplies.",Humanitarian,0.9109354615211488
78,Gaza,"The drone strike took place as the Freedom Flotilla is campaigning to end the Tel Aviv regime’s siege of Gaza, which is exacerbating the humanitarian situation and causing severe shortages of basic necessities, including food and medical supplies.",Political,0.905491590499878
78,Katz,"Katz further said the regime would not allow any humanitarian aid to enter Gaza, confirming that food is being used as a tool of pressure against Hamas.",Political,0.9736231565475464
78,Gaza,"Katz further said the regime would not allow any humanitarian aid to enter Gaza, confirming that food is being used as a tool of pressure against Hamas.",Political,0.9736231565475464
79,Freedom Flotilla,"Unconscionable attack on Freedom Flotilla aid ship Conscience

Tuesday, 06 May 2025 10:05 AM [Last Update: Tuesday, 06 May 2025 10:05 AM]

Gaza Freedom Flotilla aid ship ‘Conscience’ bombed By Israel on May 5 2025 (Via Code Pink)",Political,0.8973800539970398
79,"Conscience

","Unconscionable attack on Freedom Flotilla aid ship Conscience

Tuesday, 06 May 2025 10:05 AM [Last Update: Tuesday, 06 May 2025 10:05 AM]

Gaza Freedom Flotilla aid ship ‘Conscience’ bombed By Israel on May 5 2025 (Via Code Pink)",Political,0.8973800539970398
79,Freedom Flotilla,"Unconscionable attack on Freedom Flotilla aid ship Conscience

Tuesday, 06 May 2025 10:05 AM [Last Update: Tuesday, 06 May 2025 10:05 AM]

Gaza Freedom Flotilla aid ship ‘Conscience’ bombed By Israel on May 5 2025 (Via Code Pink)",Political,0.8973800539970398
79,Israel,"Unconscionable attack on Freedom Flotilla aid ship Conscience

Tuesday, 06 May 2025 10:05 AM [Last Update: Tuesday, 06 May 2025 10:05 AM]

Gaza Freedom Flotilla aid ship ‘Conscience’ bombed By Israel on May 5 2025 (Via Code Pink)",Political,0.8973800539970398
79,Israel,"Unconscionable attack on Freedom Flotilla aid ship Conscience

Tuesday, 06 May 2025 10:05 AM [Last Update: Tuesday, 06 May 2025 10:05 AM]

Gaza Freedom Flotilla aid ship ‘Conscience’ bombed By Israel on May 5 2025 (Via Code Pink)",Military,0.756146252155304
79,Robert Abella,"However, Malta's Prime Minister Robert Abella said that unless his government is allowed to inspect the vessel, it will not allow it in Maltese waters and ports.",Political,0.9547488689422609
79,Robert Abella,"""

— Robert Abella, Prime Minister of Malta

Historically, Malta has had a stand that upholds the right of the Palestinians, I mean, to live in that land and also to have their own state.",Political,0.8154438138008118
80,the Gaza Strip,"A vessel carrying humanitarian aid to the Gaza Strip was reportedly targeted by a drone strike off the coast of Malta, leading the vessel to issue an SOS signal, as stated by the Freedom Flotilla Coalition (FFC) in a social media post on Friday.",Humanitarian,0.959729015827179
80,SOS,"A vessel carrying humanitarian aid to the Gaza Strip was reportedly targeted by a drone strike off the coast of Malta, leading the vessel to issue an SOS signal, as stated by the Freedom Flotilla Coalition (FFC) in a social media post on Friday.",Humanitarian,0.959729015827179
80,the Freedom Flotilla Coalition,"A vessel carrying humanitarian aid to the Gaza Strip was reportedly targeted by a drone strike off the coast of Malta, leading the vessel to issue an SOS signal, as stated by the Freedom Flotilla Coalition (FFC) in a social media post on Friday.",Humanitarian,0.959729015827179
80,FFC,"A vessel carrying humanitarian aid to the Gaza Strip was reportedly targeted by a drone strike off the coast of Malta, leading the vessel to issue an SOS signal, as stated by the Freedom Flotilla Coalition (FFC) in a social media post on Friday.",Humanitarian,0.959729015827179
81,Laura,"“It’s honestly a little frightening,” said Laura, a Belgian student and one of 40 pro-Palestinian activists who were set to board the aid ship Al Awda (“The Conscience”) headed for Gaza, just outside Maltese waters.",Political,0.8084959387779236
81,Al Awda,"“It’s honestly a little frightening,” said Laura, a Belgian student and one of 40 pro-Palestinian activists who were set to board the aid ship Al Awda (“The Conscience”) headed for Gaza, just outside Maltese waters.",Political,0.8084959387779236
81,Gaza,"“It’s honestly a little frightening,” said Laura, a Belgian student and one of 40 pro-Palestinian activists who were set to board the aid ship Al Awda (“The Conscience”) headed for Gaza, just outside Maltese waters.",Political,0.8084959387779236
81,Gaza,"The ship, targeted over the weekend some 2,000 kilometers (1,240 miles) from Israeli shores, had departed Tunisia last week and was headed for Malta as part of the “Freedom Flotilla,” a campaign by activists aiming to “break the siege on Gaza.”",Political,0.7767949104309082
81,Greta Thunberg,For the passengers on board and the 40 activists on the ground in Malta — among them Swedish climate activist Greta Thunberg — there’s no doubt who was behind the strike.,Political,0.9700523018836976
81,Laura,"“It’s scary because we ran full risk assessments before this humanitarian sail and we trusted what Defense Minister [Israel Katz] said — that he'd allow us in just to evacuate some Gazans to Europe,” Laura said.",Humanitarian,0.9899110794067384
81,Malta,"Footage of strike on ship off of Malta
On Sunday, the activists who were blocked from boarding gathered in Valletta’s main square with dozens of locals to protest Malta’s refusal to let the ship dock or even allow it to pump out water from its lower deck.",Political,0.743683934211731
81,Malta,"Footage of strike on ship off of Malta
On Sunday, the activists who were blocked from boarding gathered in Valletta’s main square with dozens of locals to protest Malta’s refusal to let the ship dock or even allow it to pump out water from its lower deck.",Political,0.743683934211731
81,Thunberg,"In an interview with the Times of Malta, Thunberg explained the reason for organizing the mission: “Right now two million people are being delivered to starved by Israel in Gaza and it is our responsibility as human beings to do everything in our power to try to demand an end to that.”

For now, unless a humanitarian or sanitary crisis unfolds aboard, the ship appears stuck indefinitely in international waters.",Political,0.7941858768463135
81,Thunberg,"In an interview with the Times of Malta, Thunberg explained the reason for organizing the mission: “Right now two million people are being delivered to starved by Israel in Gaza and it is our responsibility as human beings to do everything in our power to try to demand an end to that.”

For now, unless a humanitarian or sanitary crisis unfolds aboard, the ship appears stuck indefinitely in international waters.",Humanitarian,0.7011827826499939
81,Gaza,"In an interview with the Times of Malta, Thunberg explained the reason for organizing the mission: “Right now two million people are being delivered to starved by Israel in Gaza and it is our responsibility as human beings to do everything in our power to try to demand an end to that.”

For now, unless a humanitarian or sanitary crisis unfolds aboard, the ship appears stuck indefinitely in international waters.",Political,0.7941858768463135
81,Malta,Malta’s government issued a statement saying it would assess the situation and form a committee to investigate who was behind the drone strike.,Political,0.7876460552215576
82,SOS,A pro-Palestinian activist aid ship sent an SOS distress signal after it caught fire in international waters.,Political,0.9139369130134584
82,Gaza,"Instagram

A ship bound for Gaza carrying humanitarian aid with activists onboard was bombed by drones in international waters off Malta on Friday, its organisers said, alleging that Israel was to blame.",Humanitarian,0.8647540211677551
82,Surya McEwen,"Surya McEwen was preparing to join the Freedom Flotilla Coalition ship, saying it was attacked just hours before he was due to board.",Political,0.84264075756073
82,the Freedom Flotilla Coalition,"Surya McEwen was preparing to join the Freedom Flotilla Coalition ship, saying it was attacked just hours before he was due to board.",Political,0.84264075756073
82,Gaza,"""They have attacked a vessel that carries peaceful activists who are on their way to break a total blockade — no water, no food, no humanitarian [aid] has reached the Palestinians in Gaza right now,"" she said.",Political,0.7511096000671387
83,Gaza,A ship carrying humanitarian aid for Gaza has been bombed by drones while it was in international waters.,Humanitarian,0.9930565357208252
83,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, the NGO responsible for the ship, has pointed the finger at Israel.",Political,0.9227038025856018
83,Israel,"The Freedom Flotilla Coalition, the NGO responsible for the ship, has pointed the finger at Israel.",Political,0.9227038025856018
83,UN,"Yesterday, UN aid coordinator Tom Fletcher called on Israel to lift the blockade on Gaza, which has been in force for almost two months.",Humanitarian,0.897201418876648
84,Gaza,"A humanitarian ship en route to Gaza was struck by drones and engulfed in flames early Friday while sailing in international waters off Malta, according to the Freedom Flotilla Coalition, the group organizing the mission.",Humanitarian,0.9661880135536194
84,the Freedom Flotilla Coalition,"A humanitarian ship en route to Gaza was struck by drones and engulfed in flames early Friday while sailing in international waters off Malta, according to the Freedom Flotilla Coalition, the group organizing the mission.",Humanitarian,0.9661880135536194
84,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, which is campaigning to end Israel’s 17-year blockade of Gaza, said the ship was part of a covert mission involving volunteers from over 21 countries, including prominent human rights figures.",Political,0.7520430684089661
84,Gaza,"The Freedom Flotilla Coalition, which is campaigning to end Israel’s 17-year blockade of Gaza, said the ship was part of a covert mission involving volunteers from over 21 countries, including prominent human rights figures.",Political,0.7520430684089661
85,Conscience,"The vessel Conscience, organized by the Freedom Flotilla Coalition, caught fire after reportedly being bombed by drones early Friday while carrying humanitarian aid to Gaza.",Humanitarian,0.9389559626579284
85,the Freedom Flotilla Coalition,"The vessel Conscience, organized by the Freedom Flotilla Coalition, caught fire after reportedly being bombed by drones early Friday while carrying humanitarian aid to Gaza.",Humanitarian,0.9389559626579284
85,Al-Kheetan,"""
Al-Kheetan also pointed to the deepening humanitarian crisis in Gaza, saying restrictions on movement and the flow of goods have severely affected the population for more than 17 years.",Humanitarian,0.8761565089225769
85,Gaza,"""
Al-Kheetan also pointed to the deepening humanitarian crisis in Gaza, saying restrictions on movement and the flow of goods have severely affected the population for more than 17 years.",Humanitarian,0.8761565089225769
86,Gaza,"A ship with humanitarian aid and activists for Gaza was bombed by drones while in international waters off Malta early on Friday, its organizers said, and the Maltese government said after a rescue operation that everyone on board was safe.",Humanitarian,0.93194580078125
86,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, an international non-governmental group, published video footage showing a fire on one of its ships, named the Conscience, and pointed the finger at Israel.",Political,0.9066459536552428
86,Israel,The coalition is campaigning to end Israel’s blockade of Gaza.,Political,0.9501426815986632
86,Gaza,The coalition is campaigning to end Israel’s blockade of Gaza.,Political,0.9501426815986632
86,Malta,"“Volunteers from over 21 countries traveled to Malta to board the mission to Gaza, including prominent figures,” it said in a fuller statement on its website.",Humanitarian,0.8081897497177124
87,Malta,"The Coalition emphasized that under international maritime law, Malta is obligated to respond and ensure the safety of a civilian ship in distress within its proximity.",Humanitarian,0.7939429879188538
87,Israel,In response to Hamas’s continued refusal to release 59 Israeli hostages—24 of whom are believed to still be alive—Israel has halted all aid truck entries into Gaza as of March 2.,Political,0.8930277824401855
87,Gaza,In response to Hamas’s continued refusal to release 59 Israeli hostages—24 of whom are believed to still be alive—Israel has halted all aid truck entries into Gaza as of March 2.,Political,0.8930277824401855
87,Gaza,Humanitarian experts estimate that Gaza requires a minimum of 600 aid trucks daily to meet basic needs.,Humanitarian,0.971669852733612
88,The Freedom Flotilla Coalition,"The Freedom Flotilla Coalition, an international non-governmental group, published video footage showing a fire on one of its ships, named the Conscience, has accused Israel of being responsible.",Political,0.8792023658752441
88,Conscience,"The Freedom Flotilla Coalition, an international non-governmental group, published video footage showing a fire on one of its ships, named the Conscience, has accused Israel of being responsible.",Political,0.8792023658752441
89,the Malta Vessel Traffic Services,"Following the distress call, the Malta Vessel Traffic Services body dispatched a tugboat and offered support.",Humanitarian,0.919379472732544
89,Israel,"The activists were on what they called a “mission to challenge Israel’s illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid”.",Political,0.8520596623420715
89,Gaza,"The activists were on what they called a “mission to challenge Israel’s illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid”.",Political,0.8520596623420715
89,Gaza,"The activists were on what they called a “mission to challenge Israel’s illegal and deadly siege of Gaza, and to deliver desperately needed, life-saving aid”.",Humanitarian,0.7647080421447754
89,Israel,"Israel has since March 2 blocked all aid deliveries to Gaza, and resumed intense military operations in the territory in mid-March, with a two-month ceasefire in the Israel-Hamas war in tatters.",Military,0.8555483818054199
89,Israel,"Israel has since March 2 blocked all aid deliveries to Gaza, and resumed intense military operations in the territory in mid-March, with a two-month ceasefire in the Israel-Hamas war in tatters.",Political,0.7889900803565979
89,Gaza,"Israel has since March 2 blocked all aid deliveries to Gaza, and resumed intense military operations in the territory in mid-March, with a two-month ceasefire in the Israel-Hamas war in tatters.",Political,0.7889900803565979
89,Israel,"Israel has since March 2 blocked all aid deliveries to Gaza, and resumed intense military operations in the territory in mid-March, with a two-month ceasefire in the Israel-Hamas war in tatters.",Military,0.8555483818054199
